Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
36474,CA-2013-123015,2013-12-27,2013-12-31,Standard Class,AJ-10795,Anthony Johnson,Corporate,New York City,New York,United States,10024.0,US,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4,3,0.2,1,0,High
37240,CA-2011-104178,2011-08-25,2011-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,Los Angeles,California,United States,90036.0,US,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6,1,0.0,2,0,High
38094,CA-2012-168809,2012-08-25,2012-08-25,Same Day,MC-18100,Mick Crebagga,Consumer,Houston,Texas,United States,77041.0,US,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3,1,0.8,-6,0,High
38221,CA-2012-137925,2012-11-30,2012-12-04,Standard Class,JL-15235,Janet Lee,Consumer,New York City,New York,United States,10035.0,US,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23,7,0.0,10,0,Medium
39343,CA-2013-113600,2013-12-16,2013-12-18,Second Class,SH-20395,Shahid Hopkins,Consumer,Cuyahoga Falls,Ohio,United States,44221.0,US,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2,3,0.7,-1,0,Critical
40289,CA-2014-159100,2014-10-17,2014-10-22,Standard Class,VP-21760,Victoria Pisteka,Corporate,Columbia,Tennessee,United States,38401.0,US,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18,2,0.2,4,0,Medium
31329,US-2012-150630,2012-09-17,2012-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6,6,0.7,-5,0,Medium
31648,CA-2013-129714,2013-09-02,2013-09-04,First Class,AB-10060,Adam Bellavance,Home Office,New York City,New York,United States,10009.0,US,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3,1,0.2,1,0,Critical
32957,CA-2014-127285,2014-10-31,2014-11-07,Standard Class,MM-18055,Michelle Moray,Consumer,Seattle,Washington,United States,98115.0,US,West,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13,2,0.2,5,0,Medium
33120,CA-2013-168956,2013-02-16,2013-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,United States,60623.0,US,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5,1,0.2,1,0,Medium
33330,CA-2013-128923,2013-12-10,2013-12-14,Standard Class,GB-14530,George Bell,Corporate,Fort Worth,Texas,United States,76106.0,US,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9,1,0.2,0,0,Medium
33972,CA-2014-132185,2014-11-28,2014-12-03,Standard Class,DB-13615,Doug Bickford,Consumer,Asheville,North Carolina,United States,28806.0,US,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,8,5,0.2,0,0,Medium
34737,CA-2012-144099,2012-11-29,2012-11-30,Same Day,PO-19195,Phillina Ober,Home Office,San Francisco,California,United States,94122.0,US,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4,1,0.2,1,0,High
35342,CA-2012-136378,2012-04-02,2012-04-07,Standard Class,CS-11845,Cari Sayre,Corporate,Houston,Texas,United States,77070.0,US,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9,3,0.8,-13,0,Medium
35795,CA-2011-103401,2011-11-21,2011-11-26,Standard Class,GR-14560,Georgia Rosenberg,Corporate,San Francisco,California,United States,94110.0,US,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12,2,0.0,6,0,Medium
36142,CA-2012-124044,2012-07-23,2012-07-26,Second Class,MS-17830,Melanie Seite,Consumer,Rochester,New York,United States,14609.0,US,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,10,3,0.2,3,0,Medium
36905,CA-2012-168634,2012-12-06,2012-12-11,Standard Class,AF-10870,Art Ferguson,Consumer,San Francisco,California,United States,94109.0,US,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7,2,0.0,2,0,Medium
37039,US-2014-147886,2014-03-29,2014-04-01,First Class,DH-13075,Dave Hallsten,Corporate,Fairfield,California,United States,94533.0,US,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26,4,0.0,12,0,High
37090,CA-2014-140186,2014-09-30,2014-10-03,First Class,PG-18820,Patrick Gardner,Consumer,Bakersfield,California,United States,93309.0,US,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51,1,0.0,15,0,Medium
37336,CA-2013-131205,2013-09-05,2013-09-09,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,United States,40324.0,US,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5,3,0.0,2,0,High
37717,CA-2013-140130,2013-11-01,2013-11-06,Standard Class,HW-14935,Helen Wasserman,Corporate,Tulsa,Oklahoma,United States,74133.0,US,Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12,3,0.0,3,0,Medium
37721,CA-2014-115777,2014-08-20,2014-08-25,Standard Class,DO-13645,Doug O'Connell,Consumer,Lawrence,Massachusetts,United States,1841.0,US,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19,3,0.0,9,0,High
38106,CA-2014-156237,2014-09-15,2014-09-16,First Class,PS-18760,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3,2,0.7,-2,0,High
38424,US-2013-117541,2013-11-15,2013-11-21,Standard Class,JM-16195,Justin MacKendrick,Consumer,Newark,Delaware,United States,19711.0,US,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,16,5,0.0,7,0,Medium
39590,US-2014-168802,2014-11-04,2014-11-08,Standard Class,JO-15145,Jack O'Briant,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18,4,0.2,5,0,Medium
39732,US-2011-127635,2011-09-14,2011-09-18,Second Class,SC-20260,Scott Cohen,Corporate,Corpus Christi,Texas,United States,78415.0,US,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8,2,0.8,-13,0,Medium
39871,CA-2011-159849,2011-09-19,2011-09-19,Same Day,JK-15640,Jim Kriz,Home Office,San Francisco,California,United States,94110.0,US,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5,3,0.0,0,0,High
39882,US-2014-132927,2014-12-10,2014-12-16,Standard Class,RD-19720,Roger Demir,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11,7,0.7,-8,0,Medium
39940,CA-2012-108259,2012-11-08,2012-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,Jacksonville,North Carolina,United States,28540.0,US,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5,1,0.2,1,0,Low
40891,CA-2014-108931,2014-09-15,2014-09-20,Standard Class,HZ-14950,Henia Zydlo,Consumer,New York City,New York,United States,10024.0,US,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11,2,0.0,5,0,High
41172,CA-2012-130855,2012-12-29,2013-01-05,Standard Class,RF-19840,Roy Französisch,Consumer,New York City,New York,United States,10035.0,US,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6,2,0.0,0,0,Medium
31811,CA-2014-163405,2014-12-22,2014-12-26,Standard Class,BN-11515,Bradley Nguyen,Consumer,Los Angeles,California,United States,90049.0,US,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,5,2,0.0,1,0,High
32585,CA-2013-154711,2013-11-23,2013-11-27,Standard Class,TB-21355,Todd Boyes,Corporate,New York City,New York,United States,10009.0,US,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12,4,0.2,4,0,Medium
32828,CA-2014-159884,2014-09-01,2014-09-06,Standard Class,JF-15490,Jeremy Farry,Consumer,Tempe,Arizona,United States,85281.0,US,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10,1,0.2,0,0,Medium
33199,CA-2014-167094,2014-10-22,2014-10-23,First Class,DK-12835,Damala Kotsonis,Corporate,Springfield,Oregon,United States,97477.0,US,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5,1,0.2,1,0,High
34298,CA-2011-138317,2011-06-21,2011-06-25,Standard Class,NW-18400,Natalie Webber,Consumer,Philadelphia,Pennsylvania,United States,19120.0,US,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9,2,0.7,-7,0,Medium
34862,CA-2013-130029,2013-07-04,2013-07-07,First Class,GT-14755,Guy Thornton,Consumer,Los Angeles,California,United States,90049.0,US,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3,2,0.0,0,0,High
35000,CA-2012-104941,2012-06-13,2012-06-19,Standard Class,DH-13075,Dave Hallsten,Corporate,Decatur,Alabama,United States,35601.0,US,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19,3,0.0,8,0,Medium
35378,CA-2013-140417,2013-09-26,2013-09-30,Standard Class,KE-16420,Katrina Edelman,Corporate,Tigard,Oregon,United States,97224.0,US,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5,1,0.7,-3,0,High
36377,US-2014-133312,2014-11-26,2014-11-30,Standard Class,BD-11500,Bradley Drucker,Consumer,San Francisco,California,United States,94122.0,US,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10,1,0.0,2,0,Medium
38824,US-2014-106145,2014-09-27,2014-09-27,Same Day,RA-19885,Ruben Ausman,Corporate,San Francisco,California,United States,94109.0,US,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9,3,0.0,2,0,Medium
38844,CA-2011-103492,2011-10-10,2011-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,Huntsville,Texas,United States,77340.0,US,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,11,5,0.8,-19,0,Medium
38912,CA-2011-148425,2011-11-30,2011-12-04,Standard Class,RF-19345,Randy Ferguson,Corporate,Orlando,Florida,United States,32839.0,US,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6,9,0.7,-4,0,Medium
39791,CA-2012-109190,2012-10-23,2012-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,Lubbock,Texas,United States,79424.0,US,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6,1,0.8,-10,0,Medium
40984,US-2014-130603,2014-10-01,2014-10-07,Standard Class,SC-20050,Sample Company A,Home Office,Arlington,Texas,United States,76017.0,US,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11,9,0.8,-17,0,Medium
31918,US-2011-111171,2011-12-26,2011-12-31,Standard Class,CA-12265,Christina Anderson,Consumer,Chicago,Illinois,United States,60610.0,US,Central,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8,5,0.8,-14,0,Medium
32364,CA-2013-157686,2013-10-02,2013-10-03,First Class,BD-11620,Brian DeCherney,Consumer,San Francisco,California,United States,94122.0,US,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194,4,0.2,12,0,High
32670,US-2011-157021,2011-04-01,2011-04-06,Second Class,KM-16720,Kunst Miller,Consumer,Vallejo,California,United States,94591.0,US,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17,4,0.2,5,0,Medium
32829,CA-2014-159884,2014-09-01,2014-09-06,Standard Class,JF-15490,Jeremy Farry,Consumer,Tempe,Arizona,United States,85281.0,US,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8,3,0.2,2,0,Medium
35650,CA-2014-107748,2014-12-11,2014-12-13,Second Class,AG-10330,Alex Grayson,Consumer,Stockton,California,United States,95207.0,US,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12,2,0.0,6,0,Medium
36601,US-2011-166310,2011-09-21,2011-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,Garland,Texas,United States,75043.0,US,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8,2,0.6,-7,0,Medium
36994,CA-2014-126123,2014-10-15,2014-10-19,Standard Class,AG-10765,Anthony Garverick,Home Office,Chicago,Illinois,United States,60623.0,US,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13,1,0.8,-23,0,Medium
38324,CA-2014-131653,2014-01-30,2014-02-06,Standard Class,RD-19585,Rob Dowd,Consumer,New York City,New York,United States,10011.0,US,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5,2,0.0,2,0,Low
38741,CA-2014-127474,2014-02-04,2014-02-08,Second Class,RD-19810,Ross DeVincentis,Home Office,Chicago,Illinois,United States,60610.0,US,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5,1,0.2,1,0,High
39619,CA-2013-130778,2013-11-20,2013-11-26,Standard Class,ND-18370,Natalie DeCherney,Consumer,Long Beach,New York,United States,11561.0,US,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8,2,0.0,2,0,Medium
39835,CA-2012-157343,2012-06-07,2012-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,United States,19143.0,US,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8,3,0.2,1,0,High
40299,CA-2011-103807,2011-12-02,2011-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Sandy Springs,Georgia,United States,30328.0,US,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15,3,0.0,7,0,Medium
40808,CA-2011-130575,2011-12-14,2011-12-16,First Class,CS-11845,Cari Sayre,Corporate,Chicago,Illinois,United States,60623.0,US,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9,3,0.8,-13,0,Medium
31564,CA-2013-111010,2013-01-22,2013-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,Morristown,New Jersey,United States,7960.0,US,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7,6,0.0,0,0,Medium
31706,CA-2014-117457,2014-12-09,2014-12-13,Standard Class,KH-16510,Keith Herrera,Consumer,San Francisco,California,United States,94110.0,US,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9,1,0.0,4,0,Medium
32614,CA-2014-157651,2014-12-11,2014-12-15,Standard Class,HA-14920,Helen Andreada,Consumer,Philadelphia,Pennsylvania,United States,19120.0,US,East,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14,1,0.2,3,0,Medium
33456,CA-2013-159737,2013-09-04,2013-09-10,Standard Class,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,United States,60610.0,US,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8,3,0.8,-14,0,Medium
33598,CA-2011-162362,2011-11-14,2011-11-18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Midland,Michigan,United States,48640.0,US,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11,4,0.0,5,0,Medium
33728,CA-2014-129805,2014-12-29,2015-01-03,Standard Class,HM-14860,Harry Marie,Corporate,Seattle,Washington,United States,98103.0,US,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,7,2,0.0,3,0,Medium
34017,CA-2011-121286,2011-11-04,2011-11-08,Second Class,ON-18715,Odella Nelson,Corporate,Cary,North Carolina,United States,27511.0,US,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8,3,0.2,2,0,Medium
34420,CA-2012-121720,2012-06-11,2012-06-12,First Class,JE-15610,Jim Epp,Corporate,Lakeland,Florida,United States,33801.0,US,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3,2,0.7,-3,0,Medium
34589,CA-2011-106264,2011-12-26,2011-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,San Diego,California,United States,92024.0,US,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11,3,0.0,0,0,Medium
35402,US-2014-155999,2014-08-08,2014-08-14,Standard Class,JK-15370,Jay Kimmel,Consumer,San Diego,California,United States,92105.0,US,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13,2,0.2,4,0,Medium
35496,CA-2012-143105,2012-12-10,2012-12-10,Same Day,MA-17560,Matt Abelman,Home Office,New York City,New York,United States,10024.0,US,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7,1,0.0,3,0,High
35534,CA-2014-104024,2014-08-30,2014-09-04,Second Class,MD-17860,Michael Dominguez,Corporate,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,9,7,0.2,0,0,Medium
36708,CA-2014-166856,2014-09-19,2014-09-23,Standard Class,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,United States,88101.0,US,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10,7,0.2,3,0,High
36792,CA-2012-113523,2012-09-04,2012-09-08,Standard Class,SC-20440,Shaun Chance,Corporate,Philadelphia,Pennsylvania,United States,19140.0,US,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7,4,0.7,-6,0,Medium
36879,CA-2013-161158,2013-05-10,2013-05-14,Standard Class,PS-18970,Paul Stevenson,Home Office,New York City,New York,United States,10024.0,US,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8,5,0.0,3,0,Medium
37034,CA-2011-148614,2011-01-21,2011-01-26,Standard Class,MV-17485,Mark Van Huff,Consumer,Los Angeles,California,United States,90049.0,US,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19,2,0.0,5,0,Medium
37655,CA-2014-139080,2014-01-24,2014-01-29,Standard Class,CS-12250,Chris Selesnick,Corporate,Seattle,Washington,United States,98103.0,US,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6,1,0.0,3,0,Medium
37755,US-2014-133361,2014-05-15,2014-05-18,First Class,AJ-10780,Anthony Jacobs,Corporate,Baltimore,Maryland,United States,21215.0,US,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3,2,0.0,1,0,High
37979,CA-2014-154466,2014-01-02,2014-01-03,First Class,DP-13390,Dennis Pardue,Home Office,Franklin,Wisconsin,United States,53132.0,US,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3,2,0.0,1,0,High
38105,CA-2012-128125,2012-03-31,2012-04-05,Standard Class,EB-13705,Ed Braxton,Corporate,Houston,Texas,United States,77095.0,US,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22,3,0.6,-7,0,Medium
39318,CA-2011-129189,2011-07-21,2011-07-25,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,United States,75217.0,US,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4,3,0.8,-12,0,Medium
39747,CA-2014-125451,2014-10-24,2014-10-25,First Class,AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,United States,2920.0,US,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2,1,0.0,0,0,Critical
40097,CA-2014-148992,2014-11-24,2014-11-28,Standard Class,CS-12250,Chris Selesnick,Corporate,Chicago,Illinois,United States,60623.0,US,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10,2,0.2,3,0,Medium
40274,CA-2014-156622,2014-11-24,2014-11-27,First Class,JP-15460,Jennifer Patt,Corporate,Dallas,Texas,United States,75220.0,US,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6,2,0.8,-9,0,Medium
40286,US-2012-128587,2012-12-24,2012-12-30,Standard Class,HM-14860,Harry Marie,Corporate,Springfield,Missouri,United States,65807.0,US,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9,2,0.0,3,0,Medium
40756,CA-2011-138240,2011-10-09,2011-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,San Francisco,California,United States,94122.0,US,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15,1,0.2,-2,0,Medium
40839,CA-2012-135251,2012-08-06,2012-08-10,Standard Class,RP-19270,Rachel Payne,Corporate,Houston,Texas,United States,77095.0,US,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6,5,0.8,-9,0,Medium
41255,US-2011-143287,2011-11-11,2011-11-17,Standard Class,KN-16705,Kristina Nunn,Home Office,New Rochelle,New York,United States,10801.0,US,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7,2,0.0,2,0,Low
41256,CA-2014-137421,2014-10-07,2014-10-12,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Chandler,Arizona,United States,85224.0,US,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,9,2,0.2,1,0,Medium
32286,CA-2014-167899,2014-05-22,2014-05-27,Standard Class,JG-15805,John Grady,Corporate,Auburn,New York,United States,13021.0,US,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17,3,0.0,5,0,Medium
32761,US-2013-104794,2013-12-17,2013-12-20,First Class,KD-16495,Keith Dawkins,Corporate,New York City,New York,United States,10009.0,US,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3,2,0.0,1,0,High
33686,US-2012-127040,2012-12-06,2012-12-10,Standard Class,SG-20605,Speros Goranitis,Consumer,New York City,New York,United States,10009.0,US,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,6,1,0.0,3,0,High
34270,CA-2014-111808,2014-12-17,2014-12-21,Standard Class,AR-10510,Andrew Roberts,Consumer,Tulsa,Oklahoma,United States,74133.0,US,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10,5,0.0,5,0,High
34857,CA-2014-109757,2014-09-05,2014-09-10,Second Class,MD-17350,Maribeth Dona,Consumer,Akron,Ohio,United States,44312.0,US,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8,4,0.2,0,0,Medium
35486,CA-2013-157714,2013-09-27,2013-10-02,Second Class,CS-12175,Charles Sheldon,Corporate,Iowa City,Iowa,United States,52240.0,US,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9,1,0.0,4,0,Medium
35810,CA-2013-145240,2013-09-07,2013-09-09,First Class,BG-11740,Bruce Geld,Consumer,Houston,Texas,United States,77070.0,US,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10,1,0.2,0,0,High
35937,CA-2013-102162,2013-09-12,2013-09-17,Standard Class,JF-15565,Jill Fjeld,Consumer,Newport News,Virginia,United States,23602.0,US,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11,1,0.0,5,0,Medium
36620,CA-2014-134439,2014-09-19,2014-09-24,Second Class,TM-21010,Tamara Manning,Consumer,Grand Island,Nebraska,United States,68801.0,US,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15,2,0.0,7,0,Medium
36869,CA-2011-151162,2011-12-05,2011-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,United States,43229.0,US,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29,4,0.7,-23,0,Medium
37509,CA-2014-149944,2014-11-13,2014-11-17,Second Class,MB-17305,Maria Bertelson,Consumer,Longview,Washington,United States,98632.0,US,West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18,3,0.0,9,0,Medium
37728,CA-2011-165764,2011-11-03,2011-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,Jacksonville,North Carolina,United States,28540.0,US,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14,7,0.7,-10,0,Medium
38601,US-2014-117450,2014-09-05,2014-09-09,Standard Class,DO-13645,Doug O'Connell,Consumer,Boynton Beach,Florida,United States,33437.0,US,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10,2,0.2,3,0,Medium
38958,CA-2011-105417,2011-01-08,2011-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,Huntsville,Texas,United States,77340.0,US,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10,7,0.8,-18,0,Medium
39124,CA-2014-117114,2014-11-01,2014-11-06,Standard Class,CY-12745,Craig Yedwab,Corporate,Chicago,Illinois,United States,60610.0,US,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9,3,0.2,3,0,Medium
39428,CA-2011-127866,2011-07-20,2011-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,United States,92503.0,US,West,OFF-AR-10003481,Office Supplies,Art,Newell 348,13,4,0.0,3,0,High
39644,US-2012-115238,2012-04-30,2012-05-04,Standard Class,JW-15220,Jane Waco,Corporate,Lawrence,Massachusetts,United States,1841.0,US,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9,1,0.0,3,0,Medium
39819,US-2013-160206,2013-04-02,2013-04-08,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,United States,53209.0,US,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12,1,0.0,0,0,Medium
40002,US-2011-132745,2011-10-01,2011-10-05,Standard Class,NF-18475,Neil Französisch,Home Office,Reno,Nevada,United States,89502.0,US,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4,1,0.0,0,0,High
